0.030201342	0.337642445	0.060973175
0.040268456	0.46945935	0.123060688
0.05033557	0.514437095	0.195827911
0.060402685	0.550870742	0.23194528
0.070469799	0.594401734	0.210804574
0.080536913	0.644739447	0.252812035
0.090604027	0.660121596	0.292168503
0.100671141	0.664662673	0.321893921
0.110738255	0.685129843	0.349192107
0.120805369	0.73126117	0.382863236
0.130872483	0.73831952	0.420224957
0.140939597	0.782427112	0.45704184
0.151006711	0.788279508	0.396604679
0.161073826	0.807455719	0.571214152
0.17114094	0.851414207	0.506679786
0.181208054	0.892950565	0.652301002
0.191275168	0.944623652	0.757685519
0.201342282	0.951841559	0.684659214
0.211409396	1.012433739	0.70867913
0.22147651	0.968357008	0.74753819
0.231543624	1.061636729	0.793205597
0.241610738	1.116899194	0.816980734
0.251677852	1.172257579	0.803255888
0.261744966	1.180829675	0.844505264
0.271812081	1.178264979	0.830274535
0.281879195	1.249848202	0.857808287
0.291946309	1.316249272	0.982797336
0.302013423	1.31026067	1.054339002
0.312080537	1.369205962	1.092967172
0.322147651	1.455068	1.06654189
0.332214765	1.436368219	1.333733175
0.342281879	1.437767188	1.238462861
0.352348993	1.482841924	1.309707421
0.362416107	1.567236565	1.279226988
0.372483221	1.617002744	1.268614408
0.382550336	1.605808335	1.342997552
0.39261745	1.638546204	1.596418364
0.402684564	1.725996187	1.535479755
0.412751678	1.708217113	1.882967944
0.422818792	1.744322109	1.776983058
0.432885906	1.780068797	1.732461099
0.44295302	1.926298826	1.869995468
0.453020134	1.943071796	1.755314618
0.463087248	1.938423262	1.827153734
0.473154362	1.964047622	1.375857047
0.483221477	2.063371666	1.933420984
0.493288591	2.008102004	1.781395863
0.503355705	2.098813858	1.794495466
0.503355705	2.098452392	1.778017426
0.513422819	2.199519545	1.818657953
0.523489933	2.205068473	1.789822514
0.533557047	2.237844386	1.86573146
0.543624161	2.279978889	1.63339613
0.553691275	2.350164586	1.918240753
0.563758389	2.318420633	2.351640259
0.573825503	2.294908068	2.098078151
0.583892617	2.417085328	2.186640022
0.593959732	2.380066603	2.402481116
0.604026846	2.412213171	2.215816666
0.61409396	2.52015116	2.152588676
0.624161074	2.536617154	2.054597656
0.634228188	2.529163132	2.092097819
0.644295302	2.543081892	2.333670995
0.654362416	2.576210041	2.169565585
0.66442953	2.619832982	2.214008094
0.674496644	2.666030732	2.272393862
0.684563758	2.668080073	2.184135365
0.694630872	2.618495029	2.357517125
0.704697987	2.722598514	2.416605781
0.714765101	2.72775341	2.320547853
0.724832215	2.645425778	2.436466166
0.734899329	2.607591208	2.470784187
0.744966443	2.701301459	2.396359092
0.755033557	2.76536891	2.435193696
0.775167785	2.772121781	2.430155222
