0.100671141	0.157795376	0.050870041
0.110738255	0.198960703	0.042878693
0.120805369	0.207228249	0.048227357
0.130872483	0.241003701	0.051649993
0.140939597	0.251445981	0.079341446
0.151006711	0.264740389	0.081255237
0.161073826	0.308506787	0.061685488
0.17114094	0.340943614	0.070290069
0.181208054	0.356972658	0.09480266
0.191275168	0.367901261	0.094417763
0.201342282	0.409772942	0.074132786
0.211409396	0.421790947	0.147692154
0.22147651	0.469391444	0.214350084
0.241610738	0.548564673	0.256012196
0.251677852	0.584666587	0.308148343
0.261744966	0.623482981	0.404615044
0.271812081	0.66732004	0.421062552
0.281879195	0.670689161	0.411388004
0.291946309	0.703653661	0.41638068
0.302013423	0.757542015	0.485487018
0.312080537	0.798874711	0.460772842
0.322147651	0.863046872	0.499231291
0.332214765	0.899706195	0.562879832
0.352348993	0.953263686	0.787561996
0.362416107	1.013697974	0.817686082
0.372483221	1.066061136	0.871647009
0.382550336	1.064353446	0.913964634
0.39261745	1.135968542	0.90579252
0.402684564	1.155689969	1.023816019
0.412751678	1.225594192	1.123786517
0.422818792	1.283439321	1.155590082
0.432885906	1.324624796	1.216446563
0.44295302	1.439920369	1.199374709
0.453020134	1.433632819	1.314918809
0.463087248	1.493476049	1.347518849
0.473154362	1.492456171	1.360816291
0.483221477	1.614825709	1.376123993
0.493288591	1.582524637	1.59702402
0.503355705	1.712412144	1.378521954
0.513422819	1.729578857	1.557975837
0.523489933	1.732465124	1.47320843
0.533557047	1.822777461	1.643940678
0.543624161	1.851003372	1.626147225
0.553691275	2.002698436	1.54243103
0.563758389	1.988042889	1.588096379
0.573825503	2.060527163	1.579071891
0.583892617	2.14382357	1.438219526
0.593959732	2.248191663	1.419759245
0.604026846	2.209694404	1.708514934
0.61409396	2.373411593	1.653943246
0.624161074	2.32249181	1.889936134
0.634228188	2.483040595	1.692823669
0.644295302	2.457752793	1.858914988
0.654362416	2.521069918	2.025067053
0.66442953	2.620982662	1.948094703
0.674496644	2.673780782	2.002001137
0.684563758	2.506796995	2.588050193
0.694630872	2.546095229	2.842075823
0.704697987	2.63314005	2.580672107
0.714765101	2.640568906	2.985207353
0.724832215	2.740172827	2.81355223
0.734899329	2.794409987	3.032973299
