0.0 -0.082283794 0.8042171823946656
0.0015915 -0.0503824122 0.007280669338544308
0.0031831 0.0227204179 0.0003774732986716631
0.0047746 0.0703917413 0.00014607438543566645
0.0063662 0.1051000107 0.00015522734869238827
0.0079577 0.1371519122 0.00020277981128900935
0.0095493 0.1680203864 0.0002669645175673875
0.0111408 0.198189823 0.00034249142026684075
0.0127324 0.227873534 0.00042684504330311806
0.0143239 0.2571873213 0.0005181133778965802
0.0159155 0.2862091241 0.0006145217645478971
0.017507 0.3150042648 0.0007143147008014828
0.0190986 0.3436375151 0.0008157139431379137
0.0206901 0.3721789014 0.0009169516865623742
0.0222817 0.4007058191 0.0010162408795176127
0.0238732 0.4293025762 0.001111785865887181
0.0254647 0.458058033 0.0012017959304001932
0.0270563 0.4870619243 0.0012844296355112737
0.0286478 0.5164004541 0.001357836264431985
0.0302394 0.5461517362 0.001420099330901908
0.0318309 0.5763815645 0.0014692535810535352
0.0334225 0.6071398343 0.0015033138988377658
0.035014 0.6384577451 0.0015202409505901712
0.0366056 0.6703457057 0.0015179821012736268
0.0381971 0.7027916682 0.0014945154494321994
0.0397887 0.7357594126 0.001447808396927806
0.0413802 0.769186033 0.0013758815174377385
0.0429718 0.8029773909 0.0012767335925903507
0.0445633 0.8369992195 0.001148374018676227
0.0461549 0.8710588205 0.0009891100281571097
0.0477464 0.9048647082 0.0007992197072041325
0.049338 0.9379294584 0.0005895673290900143
0.0509295 0.9693251508 0.0004195841403346524
0.052521 0.9972325987 0.000483804721031095
0.0541126 1.0195412013 0.0008002643310293625
0.0557041 1.0370786884 0.0008643102333741387
0.0572957 1.0525486716 0.000717797346927742
0.0588872 1.0672812791 0.0005706273094221742
0.0604788 1.0813326281 0.0005829236767985011
0.0620703 1.0938868134 0.001041128855266988
0.0636619 1.1025207717 0.00306108369040649
0.0652534 1.0973678587 0.012364378010211254
0.066845 1.0451527767 0.02518718482303205
0.0684365 0.9533146262 0.025782204308438673
0.0700281 0.8639642559 0.02434179406685421
0.0716196 0.7993910499 0.022691787531830914
0.0732112 0.7741230032 0.021067909803546184
0.0748027 0.7950479062 0.019525611617065123
0.0763942 0.8589111348 0.018089569250125736
0.0779858 0.9545357297 0.01680521232412035
0.0795773 1.0628263997 0.015378122152695314
0.0811689 1.0999347268 0.003593537397637135
0.0827604 1.0888926977 0.0016216859536411462
0.084352 1.0734697746 0.0013046545044523477
0.0859435 1.0564730516 0.0012383424432761067
0.0875351 1.0386239874 0.0012474485967051807
0.0891266 1.0203885707 0.0012867151037619024
0.0907182 1.0021953055 0.0013396759437347809
0.0923097 0.9844853965 0.0013990831659248019
0.0939013 0.9677262633 0.0014613601375872663
0.0954928 0.9524110983 0.0015246398455326536
0.0970844 0.9390496613 0.0015879768394400486
0.0986759 0.9281517924 0.001651027225671849
0.1002674 0.920204653 0.0017139953054490073
0.101859 0.9156453 0.0017777531896425902
0.1034505 0.914831167 0.001844177716085379
0.1050421 0.9180118603 0.0019168404982600397
0.1066336 0.9253059518 0.002002302241678199
0.1082252 0.9366858436 0.002112456622709929
0.1098167 0.9519723526 0.002267894374234222
0.1114083 0.9708388278 0.0024977104168004585
0.1129998 0.9928230227 0.002811771066490868
0.1145914 1.0173441502 0.003110232463175879
0.1161829 1.0437227856 0.00319031320335142
0.1177745 1.0712024164 0.0030380510750115143
0.119366 1.0989730816 0.002816872049705732
0.1209576 1.1261992082 0.0026248097964738587
0.1225491 1.1520548165 0.0024804711376815876
0.1241407 1.1757688022 0.002375378710828033
0.1257322 1.1966797884 0.002294714574377171
0.1273237 1.2142932644 0.0022203806442451387
0.1289153 1.2283253956 0.0021319689244712397
0.1305068 1.2387147683 0.0020118596935403015
0.1320984 1.24559253 0.001853465215666649
0.1336899 1.2492181838 0.0016694081942140583
0.1352815 1.2498836226 0.0015140638416305172
0.136873 1.2474144764 0.0019887228509099723
0.1384646 1.1714320664 0.01839585133333829
0.1400561 1.0323982497 0.01863113212737646
0.1416477 0.9008500065 0.01850320570620028
0.1432392 0.7908977592 0.018287647179200287
0.1448308 0.7169620535 0.01802454086732606
0.1464223 0.6919157798 0.01771985069781131
0.1480139 0.7196045108 0.017362910945046058
0.1496054 0.790760302 0.01691362225024474
0.1511969 0.8877437003 0.016226989924849926
0.1527885 0.9883313133 0.014648283092682705
0.15438 1.0613963818 0.010059408408552002
0.1559716 1.089569529 0.004804110927846998
0.1575631 1.0949301455 0.002783285191116798
0.1591547 1.093300314 0.0022215720305611814


0.0 -0.0563408317 0.1284767170871741
0.0015915 -0.0332849006 0.0018493770317814806
0.0031831 0.060411382 0.001084350925795106
0.0047746 0.10996369 0.0006691760264338055
0.0063662 0.1548034481 0.0005468539566717039
0.0079577 0.1979841814 0.0005317995820391274
0.0095493 0.2403165668 0.000568624365697858
0.0111408 0.2821207335 0.0006381388868018879
0.0127324 0.3235556775 0.0007322955108635742
0.0143239 0.3647177176 0.0008472465300930242
0.0159155 0.4056774862 0.0009809019331658677
0.017507 0.4464956411 0.0011317312389392319
